,AVIBASEID,MONTH,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
397,39F29B55,03,4867102,824479.3183099657,0.09222748881543547
398,39F29B55,04,10021322,1167758.6788531528,0.13062723115216687
399,39F29B55,05,16473145,1383231.4365569819,0.15473033587515253
400,39F29B55,06,33083847,1444858.013760647,0.1616239769084232
401,39F29B55,07,20278462,1364366.123017603,0.15262003370648294
402,39F29B55,08,3018039,572978.6042943525,0.06409424305192117
403,39F29B55,09,312125,100578.6322609893,0.01125087612984223
404,39F29B55,10,158906,50407.98992583037,0.005638713093037583
405,39F29B55,11,3548043,511343.246667246,0.05719961982736112
406,39F29B55,12,6482140,785372.8729853763,0.08785298339281544
407,3AC46C54,01,86923,15610.958688551635,0.11758744905800152
408,3AC46C54,02,45703,12830.551968550264,0.0966444089749828
409,3AC46C54,03,42293,7164.366764716125,0.053964630154117524
410,3AC46C54,04,38121,4442.141325920975,0.033459832755385895
411,3AC46C54,05,33238,2790.957433342629,0.021022511913819902
412,3AC46C54,06,50624,2210.8823102893384,0.016653173979957806
413,3AC46C54,07,47622,3204.081429367981,0.024134312912492337
414,3AC46C54,08,82237,15612.800723037266,0.11760132393529532
415,3AC46C54,09,92995,29966.551564631794,0.22571902378642708
416,3AC46C54,10,64260,20384.487889908876,0.15354341646461023
417,3AC46C54,11,68680,9898.147846885298,0.07455646888411423
418,3AC46C54,12,71348,8644.488354426258,0.06511344718079534
419,3EF081A8,01,1651,296.51177242845677,0.13718478609349036
420,3EF081A8,02,1059,297.30115166826533,0.13755000202158948
421,3EF081A8,03,1998,338.4580142317362,0.15659172620274736
422,3EF081A8,04,563,65.60493078601057,0.030352920974591812
423,3EF081A8,05,561,47.10653830270218,0.02179441419048632
424,3EF081A8,06,603,26.33458504078048,0.012184016796675365
425,3EF081A8,07,696,46.82795083869041,0.021665522304185232
426,3EF081A8,08,841,159.6649368055053,0.0738709293830108
427,3EF081A8,09,1004,323.52726244303807,0.14968383187675813
428,3EF081A8,10,871,276.2976805494963,0.1278324900690266
429,3EF081A8,11,961,138.49912756052376,0.06407830971739867
430,3EF081A8,12,1199,145.27024635528792,0.06721105037003991
431,3F9E1C51,01,1,0.17959525889064615,2.5981298895620166e-06
432,3F9E1C51,04,2484,289.45408183383705,0.004187411774194616
433,3F9E1C51,05,1456,122.258680514678,0.0017686654651446485
434,3F9E1C51,06,276,12.05364091418808,0.0001743750081747328
435,3F9E1C51,07,27321,1838.1989150342827,0.02659245891907997
436,3F9E1C51,08,174879,33201.0041422235,0.4803051136105236
437,3F9E1C51,09,80649,25988.197399171888,0.3759604393551339
438,3F9E1C51,10,22585,7164.3893400807965,0.10364423983072574
439,3F9E1C51,11,3529,508.5987733205914,0.007357686850538725
440,3F9E1C51,12,4,0.48463801953390473,7.011056594405225e-06
441,407E2CA8,01,14916,2678.8428816128776,0.1831919306897488
442,407E2CA8,02,14389,4039.53377842745,0.27624240191012445
443,407E2CA8,03,11421,1934.699189459789,0.1323038697990533
444,407E2CA8,04,5910,688.6769821408925,0.04709498524378604
445,407E2CA8,05,2569,215.7160372542636,0.014751681637094621
446,407E2CA8,06,2227,97.25890694165527,0.006651023492907935
447,407E2CA8,07,2065,138.9363771291605,0.009501125782339954
448,407E2CA8,08,2593,492.2844008759516,0.03366473280829921
449,407E2CA8,09,2680,863.5986686726513,0.05905695647218699
450,407E2CA8,10,3932,1247.3047989903782,0.08529659423253053
451,407E2CA8,11,4390,632.6859209060347,0.043266051983315776
452,407E2CA8,12,13153,1593.610967732362,0.1089786459486124
453,42393721,01,28336,5089.011255925348,0.0981410151642948
454,42393721,02,19169,5381.459656590158,0.10378084999291713
455,42393721,03,25882,4384.369531704602,0.08455207800845262
456,42393721,04,28215,3287.8208208299966,0.06340525827268757
457,42393721,05,24560,2062.275544945393,0.039770754150678
458,42393721,06,14719,642.8171761446897,0.012396657633333124
459,42393721,07,14821,997.1796830175728,0.019230499103063858
460,42393721,08,23235,4411.194776071244,0.08506939985778182
461,42393721,09,31839,10259.745526816621,0.1978580495684182
462,42393721,10,26580,8431.678931120105,0.16260398891357095
463,42393721,11,22055,3178.562183504008,0.06129821762306136
464,42393721,12,30769,3727.9568057596784,0.0718932317117405
465,466E9077,01,846937,152105.86977906717,0.2554704248434514
466,466E9077,02,211410,59350.74265740129,0.09968293441590319
467,466E9077,03,249614,42284.21359581611,0.07101873206592721
468,466E9077,04,126021,14684.90050192511,0.024664122268652323
469,466E9077,05,1427,119.82358316926204,0.00020125049574338483
470,466E9077,06,247,10.787135165958173,1.8117604584845034e-05
471,466E9077,07,650,43.73300006486892,7.345205101209257e-05
472,466E9077,08,256,48.6019308230789,8.162969603749469e-05
473,466E9077,09,37616,12121.316239100915,0.020358437276370628
474,466E9077,10,423918,134474.81072695908,0.22585806239468875
475,466E9077,11,893294,128741.35239859574,0.21622839434113686
476,466E9077,12,424309,51409.06835760289,0.0863444425464919
477,49D9148A,01,17247,3097.479430086974,0.08972771468433012
478,49D9148A,02,10614,2979.749219836608,0.08631730859334458
479,49D9148A,03,11979,2029.2234997407243,0.058782500844682284
480,49D9148A,04,12477,1453.9124714334882,0.04211690387532621
481,49D9148A,05,11492,964.9702997765658,0.02795323800900043
482,49D9148A,06,15197,663.6926846844792,0.01922583480974848
483,49D9148A,07,17205,1157.5788709477997,0.03353271878034609
484,49D9148A,08,20659,3922.137847164012,0.11361640122112564
485,49D9148A,09,25412,8188.71991354829,0.23721065486207996
486,49D9148A,10,17495,5549.745030095795,0.1607648896048463
487,49D9148A,11,17519,2524.8347718343557,0.0731393570629354
488,49D9148A,12,16415,1988.8332726622614,0.057612477652234526
489,4A5B4883,01,63048,11323.121882537458,0.23985248853769475
490,4A5B4883,02,37878,10633.780002729512,0.22525047620925936
491,4A5B4883,03,24248,4107.572537082651,0.08700882186808935
492,4A5B4883,04,10905,1270.7313858284995,0.026917319120618486
493,4A5B4883,05,7322,614.8200952805443,0.013023451605112871
494,4A5B4883,06,5936,259.24062487905957,0.005491375051186442
495,4A5B4883,07,2570,172.91355410263557,0.0036627483730768064
496,4A5B4883,08,1611,305.8504318592973,0.006478689178018606
497,4A5B4883,09,3343,1077.2426676763707,0.022818736500543686
498,4A5B4883,10,19986,6339.937363332069,0.13429598034385348
499,4A5B4883,11,37532,5409.104324247219,0.11457857173925984
500,4A5B4883,12,46999,5694.375570018497,0.12062134147328624
501,526A3692,01,6,1.0775715533438768,0.0009364383306901971
502,526A3692,02,10,2.8073763141479255,0.002439684660458859
503,526A3692,03,296,50.14192803433128,0.04357466865225688
504,526A3692,04,1995,232.47217925060582,0.2020245048171553
505,526A3692,05,2254,189.2658419506073,0.1644770489188494
506,526A3692,06,1674,73.10795250127119,0.06353275454239944
507,526A3692,07,2042,137.38890174224974,0.1193946085562773
508,526A3692,08,1783,338.5048541310535,0.29416971852063567
509,526A3692,09,365,117.61698286026781,0.10221228534541527
510,526A3692,10,19,6.02715950682024,0.0052377618635680075
511,526A3692,12,19,2.302030592786047,0.0020005257922936243
512,5284C27B,01,23014,4133.2052881093305,0.11523731540796489
513,5284C27B,02,24850,6976.330140657595,0.19450607960893182
514,5284C27B,03,14562,2466.7795812024733,0.06877593461392999
515,5284C27B,04,2972,346.3194570089226,0.009655684079874983
516,5284C27B,05,1017,85.39634483751891,0.0023809234815989604
517,5284C27B,06,1692,73.89405951741388,0.0020602298820919123
518,5284C27B,07,8898,598.6711301187748,0.01669146559102998
519,5284C27B,08,28495,5409.8125734516925,0.15083022360836984
520,5284C27B,09,18237,5876.6600449937105,0.16384633231225365
521,5284C27B,10,17725,5622.705382020461,0.15676585806613685
522,5284C27B,11,17111,2466.033893536027,0.06875514420096374
523,5284C27B,12,14948,1811.092278998202,0.05049480914685337
524,52F63879,01,1105,198.452761074164,0.12370814972241335
525,52F63879,02,679,190.62085173064415,0.11882602559153044
526,52F63879,03,663,112.31114286068122,0.0700106342753893
527,52F63879,04,422,49.17456623747151,0.030653615347616476
528,52F63879,05,656,55.083581330788995,0.03433707795060308
529,52F63879,06,1614,70.48759578079552,0.04393937380979489
530,52F63879,07,1017,68.42532471687953,0.04265382990422142
531,52F63879,08,336,63.790034205291064,0.03976436034224252
532,52F63879,09,403,129.86203861010392,0.08095121694796122
533,52F63879,10,1094,347.0375000242812,0.2163304092113482
534,52F63879,11,1074,154.78466493236473,0.09648706523680312
535,52F63879,12,1355,164.1711291171102,0.10233824166007605
536,536A5157,01,23065,4142.364646312753,0.15251743355227548
537,536A5157,02,14067,3949.136261111887,0.1454029711819674
538,536A5157,03,13431,2275.189984557782,0.08377006056129681
539,536A5157,04,11433,1332.2578573294118,0.049052308663990615
540,536A5157,05,8971,753.2847684733355,0.027735139088694055
541,536A5157,06,5965,260.5071306272895,0.009591593782239366
542,536A5157,07,4904,329.9486651047957,0.01214835677264112
543,536A5157,08,5360,1017.6029266082146,0.03746705082560023
544,536A5157,09,12017,3872.337761731064,0.14257533261647912
545,536A5157,10,14511,4603.163768603606,0.16948356413604732
546,536A5157,11,17666,2546.020382397724,0.09374174599542627
547,536A5157,12,17152,2078.1278277613833,0.07651444282334222
548,538A9CA7,01,6618,1188.5614233382962,0.13158521492391814
549,538A9CA7,02,3170,889.9382915848925,0.09852475359524777
550,538A9CA7,03,3082,522.0858858169223,0.05779994381864639
551,538A9CA7,04,3078,358.6713622723633,0.039708379697454006
552,538A9CA7,05,2561,215.04428626242472,0.023807476896335174
553,538A9CA7,06,2231,97.43359738968698,0.010786839116250979
554,538A9CA7,07,2481,166.9254971706766,0.018480262769922973
555,538A9CA7,08,4948,939.384194189822,0.10399889198946091
556,538A9CA7,09,6652,2143.52923283973,0.23730936345444253
557,538A9CA7,10,4177,1325.0234347362182,0.14669287595527813
558,538A9CA7,11,3404,490.58379835174077,0.054312358853945635
559,538A9CA7,12,5740,695.4555580311533,0.0769936389290973
560,56036504,10,2,0.6344378428231832,0.8396507011952705
561,56036504,12,1,0.12115950488347618,0.16034929880472948
562,56CCA717,01,388738,69815.501750632,0.2769956227736724
563,56CCA717,02,97751,27442.384208427386,0.10887868902466098
564,56CCA717,03,32456,5497.994649602217,0.021813500064963704
565,56CCA717,04,6764,788.1913886972922,0.0031271789087310505
566,56CCA717,05,1889,158.61720294795794,0.0006293197042416136
567,56CCA717,06,2357,102.93634650268588,0.00040840381706917827
568,56CCA717,07,1505,101.25871553481188,0.0004017477532570114
569,56CCA717,08,12418,2357.5733475038824,0.009353760715764502
570,56CCA717,09,33380,10756.314761303396,0.04267608240787166
571,56CCA717,10,127408,40416.228339208064,0.16035290241082514
572,56CCA717,11,338673,48809.48494100443,0.19365346290551178
573,56CCA717,12,378006,45799.0198029833,0.18170932951343105
574,575A3E3B,01,177381,31856.7866172817,0.023191241141679055
575,575A3E3B,02,243697,68414.9185628907,0.049804987965095575
576,575A3E3B,03,430652,72951.76213459742,0.05310773894740745
577,575A3E3B,04,796117,92769.45059070404,0.06753470540129693
578,575A3E3B,05,791873,66492.68414505468,0.048405631449624335
579,575A3E3B,06,1908828,83363.50463386886,0.06068732423033376
580,575A3E3B,07,1522992,102469.24497660746,0.07459600362106651
581,575A3E3B,08,1766227,335320.4784056804,0.24410805044067804
582,575A3E3B,09,809719,260922.48149214574,0.18994747525122407
583,575A3E3B,10,491583,155939.42904427444,0.11352145920768027
584,575A3E3B,11,348752,50262.0684026928,0.036589997685895874
585,575A3E3B,12,436558,52893.15113292059,0.03850538465801813
586,58C502EA,01,165,29.63321771695661,0.0010910495664173238
587,58C502EA,02,146,40.987694186559715,0.0015091039521200073
588,58C502EA,03,7516,1273.1984158987632,0.046877210328552694
589,58C502EA,04,25710,2995.9196634251007,0.1103051609522205
590,58C502EA,05,25211,2116.9392819062823,0.07794245321978688
591,58C502EA,06,22382,977.4804019614406,0.03598932721137483
592,58C502EA,07,26065,1753.6933026012437,0.06456829412545341
593,58C502EA,08,38199,7252.129513714028,0.26701227106404796
594,58C502EA,09,31013,9993.57668341229,0.36794814560944905
595,58C502EA,10,2139,678.5312728993944,0.02498247939756677
596,58C502EA,11,20,2.882395995016103,0.0001061253938280831
597,58C502EA,12,374,45.31365482642009,0.0016683791791824165
598,5CBA3391,01,5053,907.4948431744349,0.13238161457747286
599,5CBA3391,02,3680,1033.1144836064366,0.15070649096449323
600,5CBA3391,03,3837,649.9816819855714,0.09481665395038735
601,5CBA3391,04,4145,483.00610676379006,0.07045894392138079
602,5CBA3391,05,3619,303.8833549331179,0.04432925373828579
603,5CBA3391,06,2504,109.35622046785127,0.01595243558518114
604,5CBA3391,07,2901,195.18374336643805,0.0284726015585276
605,5CBA3391,08,2969,563.6684867723487,0.08222564009768307
606,5CBA3391,09,2997,965.748212691021,0.1408793764867397
607,5CBA3391,10,2369,751.4916248240605,0.10962450683208484
608,5CBA3391,11,4501,648.683218678374,0.09462723946459799
609,5CBA3391,12,2010,243.53060481578711,0.0355252428231656
610,5F8E7CA8,01,827,148.52527910256435,0.1395053130670399
611,5F8E7CA8,02,632,177.4261830541489,0.1666510600943999
612,5F8E7CA8,03,601,101.80844171835507,0.09562559734345849
613,5F8E7CA8,04,628,73.17921231547894,0.06873502602220667
614,5F8E7CA8,05,413,34.6791449536827,0.032573074448289205
615,5F8E7CA8,06,292,12.752402706314925,0.011977947071709724
616,5F8E7CA8,07,183,12.312521556724635,0.011564779980850353
617,5F8E7CA8,08,232,44.04549980841526,0.04137060894343828
618,5F8E7CA8,09,384,123.73951073518587,0.11622478872403888
619,5F8E7CA8,10,568,180.18034736178402,0.16923796352455187
620,5F8E7CA8,11,531,76.52761366767754,0.07188007837783966
621,5F8E7CA8,12,656,79.48063520356037,0.07465376240217711
622,603194D3,01,8008,1438.1988331962943,0.08028750993065148
623,603194D3,02,5775,1621.259821420427,0.09050689724394512
624,603194D3,03,9668,1637.7437845807933,0.09142711517583782
625,603194D3,04,13698,1596.1924367793476,0.08910750944939846
626,603194D3,05,13103,1100.2441557581221,0.06142117594773132
627,603194D3,06,8504,371.39189251541825,0.020732967911138142
628,603194D3,07,7257,488.26212533962115,0.02725725353972345
629,603194D3,08,7128,1353.2600113551032,0.07554579665383247
630,603194D3,09,11051,3561.055555037862,0.1987960750901829
631,603194D3,10,8727,2768.36952715896,0.1545443444767082
632,603194D3,11,6936,999.6149310715846,0.05580354527674924
633,603194D3,12,8068,977.5148853998858,0.054569809304101435
634,60E6081E,01,3995,717.4830592681313,0.21202421211486508
635,60E6081E,02,2537,712.2313708993287,0.21047227987857786
636,60E6081E,03,2260,382.8403964783402,0.11313358884300569
637,60E6081E,04,414,48.24234697230617,0.014256149291955119
638,60E6081E,05,91,7.641167532167375,0.0022580498657321212
639,60E6081E,06,41,1.7905770923250408,0.0005291354162680864
640,60E6081E,07,25,1.68203846403342,0.0004970610462181046
641,60E6081E,08,25,4.746282306941299,0.0014025791321546418
642,60E6081E,09,82,26.42354135490948,0.007808449920439929
643,60E6081E,10,491,155.75449041309147,0.04602718166875449
644,60E6081E,11,5251,756.7730684914778,0.2236348461806551
645,60E6081E,12,4691,568.3592374083868,0.16795646664137384
646,624078BA,01,73006,13111.531470570511,0.1055027717389562
647,624078BA,02,79711,22377.87733770453,0.18006501300488223
648,624078BA,03,57572,9752.605002677434,0.07847495632124725
649,624078BA,04,28259,3292.948026788406,0.026496915695797558
650,624078BA,05,9301,780.9944968866897,0.006284321882562822
651,624078BA,06,2290,100.01028149815473,0.0008047390897189723
652,624078BA,07,2583,173.78821410393294,0.0013983979159629234
653,624078BA,08,4961,941.8522609894314,0.0075786741103451025
654,624078BA,09,6753,2176.075302069558,0.017509928294519445
655,624078BA,10,73001,23157.2984819676,0.18633667480550975
656,624078BA,11,224505,32355.615643054512,0.26035151876228896
657,624078BA,12,132520,16056.057587158262,0.1291960883782088
658,68EA281A,01,45093,8098.489009155906,0.3103725656121333
659,68EA281A,02,25386,7126.805511095924,0.2731330385948233
660,68EA281A,03,12495,2116.6330769897613,0.08111943324515157
661,68EA281A,04,1837,214.06084876359043,0.008203828486122895
662,68EA281A,05,149,12.51136222299933,0.00047949482774685686
663,68EA281A,06,64,2.7950471685073808,0.00010711948361179331
664,68EA281A,07,93,6.257183086204322,0.0002398049766782976
665,68EA281A,08,51,9.68241590616025,0.0003710761677543979
666,68EA281A,09,93,29.968162756177826,0.0011485223417357397
667,68EA281A,10,182,57.73384369690967,0.0022126351187982183
668,68EA281A,11,22398,3227.9952748185337,0.12371211149346194
669,68EA281A,12,42835,5189.867391683702,0.1989003696519817
670,6996D540,01,3626,651.2124087374829,0.0039028173933917817
671,6996D540,02,1923,539.858465210646,0.003235455866203041
672,6996D540,03,631,106.89039388399675,0.0006406107789710935
673,6996D540,04,662,77.14114419243161,0.00046231889205559066
674,6996D540,05,768,64.48809521653345,0.00038648719880159967
675,6996D540,06,7889,344.5332361305426,0.0020648413459730245
676,6996D540,07,55621,3742.2664563201142,0.022427985739320422
677,6996D540,08,162794,30906.651275048076,0.18522837487327048
678,6996D540,09,131747,42453.93052299097,0.2544330179214513
679,6996D540,10,168094,53322.59737576008,0.3195706311899167
680,6996D540,11,204963,29539.226516324277,0.17703318531469256
681,6996D540,12,42161,5108.205885392239,0.030614273485952366
682,6BB94D7E,01,33573,6029.5516267356625,0.2999481187420939
683,6BB94D7E,02,10625,2982.837333782171,0.14838523694107997
684,6BB94D7E,03,8833,1496.2961159704332,0.07443525370549241
685,6BB94D7E,04,5354,623.8877432119016,0.03103613112008013
686,6BB94D7E,05,7125,598.2782271065115,0.029762151452396978
687,6BB94D7E,06,4525,197.61856933587342,0.009830800326506257
688,6BB94D7E,07,3206,215.7046126276458,0.010730514765769158
689,6BB94D7E,08,3247,616.447146025536,0.030665988650701134
690,6BB94D7E,09,4093,1318.9213995810305,0.06561151094865039
691,6BB94D7E,10,4603,1460.158695257556,0.07263754932711769
692,6BB94D7E,11,11895,1714.3050180358273,0.08528039843459502
693,6BB94D7E,12,23506,2847.975321790991,0.14167634558551692
694,6C74415D,01,89,15.983978041267505,0.021449804249479454
695,6C74415D,02,27,7.579916048199399,0.010171918094581667
696,6C74415D,03,83,14.060067658275326,0.018868000082695773
697,6C74415D,04,309,36.00696911701113,0.04831978855219293
698,6C74415D,05,766,64.32015746857374,0.08631485750509678
699,6C74415D,06,1765,77.0821601939926,0.10344091083079633
700,6C74415D,07,1022,68.7617324096862,0.09227525815131168
701,6C74415D,08,542,102.89940041448737,0.13808652580609612
702,6C74415D,09,526,169.49735064246815,0.22745808225584987
703,6C74415D,10,436,138.30744973545393,0.18560259000674612
704,6C74415D,11,276,39.777064731222225,0.05337909310815917
705,6C74415D,12,90,10.904355439512855,0.014633171356994034
706,6EB81C98,01,8724,1566.789038561997,0.0685903002288769
707,6EB81C98,02,6864,1926.983102031136,0.08435874023320732
708,6EB81C98,03,8087,1369.9249054514767,0.059972056379825445
709,6EB81C98,04,8281,964.9634668542691,0.04224380709363332
710,6EB81C98,05,769,64.57206409051332,0.0028268114936721494
711,6EB81C98,06,500,21.836306003963912,0.0009559415772248182
712,6EB81C98,07,9657,649.7378178868295,0.0284439773971201
713,6EB81C98,08,13811,2622.0361976466515,0.11478651278581192
714,6EB81C98,09,17460,5626.280878740482,0.2463052045596302
715,6EB81C98,10,15488,4913.08665482273,0.21508325652703694
716,6EB81C98,11,12999,1873.4132769607163,0.08201358061416833
717,6EB81C98,12,10260,1243.0965201044655,0.054419811109792576
718,75DC49AD,01,2035,365.4763518424649,0.011718377191492681
719,75DC49AD,02,4189,1176.0099379965661,0.03770675712645786
720,75DC49AD,03,22110,3745.398746077921,0.12008983623105432
721,75DC49AD,04,25475,2968.535722510869,0.09518104557910487
722,75DC49AD,05,23777,1996.5279166191615,0.06401526961277385
723,75DC49AD,06,16830,735.0100600934253,0.023566846610718787
724,75DC49AD,07,15147,1019.1134645885685,0.03267613873995712
725,75DC49AD,08,15150,2876.2470780064273,0.09222196726571295
726,75DC49AD,09,30596,9859.2033084733,0.3161185740031204
727,75DC49AD,10,20068,6365.94931488782,0.20411333011755275
728,75DC49AD,11,154,22.194449161623993,0.0007116272380474695
729,75DC49AD,12,484,58.64120036360247,0.0018802302840069769
730,78509A5D,01,6563,1178.6836840993105,0.20365343019247417
731,78509A5D,02,3703,1039.5714491289768,0.17961756355952016
732,78509A5D,03,2849,482.6160573304386,0.08338659206640076
733,78509A5D,04,3159,368.11008233216234,0.06360220470232841
734,78509A5D,05,1792,150.4722221719114,0.02599864968641738
735,78509A5D,06,1043,45.550534324268725,0.007870239223109294
736,78509A5D,07,1258,84.6401755101617,0.01462416279046851
737,78509A5D,08,1525,289.52322072341923,0.050023935866859125
738,78509A5D,09,1994,642.5431885571891,0.11101886465534203
739,78509A5D,10,1802,571.628496383688,0.09876619627025893
740,78509A5D,11,2194,316.19884065326653,0.05463295996256078
741,78509A5D,12,5102,618.1557939154955,0.10680520102426048
742,787E0536,01,7903,1419.3413310127764,0.09393895542823891
743,787E0536,02,8923,2505.021885114194,0.16579460773159646
744,787E0536,03,14859,2517.090907642326,0.1665933947073295
745,787E0536,04,11955,1393.0851643814499,0.09220119382501932
746,787E0536,05,9642,809.6278829138224,0.053585135544690465
747,787E0536,06,9007,393.3592163554059,0.026034438006628326
748,787E0536,07,3611,242.9536357449872,0.01607986060906973
749,787E0536,08,2362,448.4287523598139,0.029679209405260497
750,787E0536,09,5247,1690.7844084050007,0.11190438671054871
751,787E0536,10,5786,1835.4286792874689,0.12147765243492716
752,787E0536,11,7919,1141.284694226626,0.07553580641901368
753,787E0536,12,5883,712.7813672294903,0.04717535917767729
754,7E022378,01,2736,491.3726283248078,0.09930092493138047
755,7E022378,02,2349,659.4526961933477,0.13326803103327436
756,7E022378,03,2243,379.96062358447654,0.07678580202579373
757,7E022378,04,3539,412.3904974275158,0.08333951764280015
758,7E022378,05,1498,125.78537322183219,0.02541982028252147
759,7E022378,06,879,38.38822595496856,0.0077578320892620015
760,7E022378,07,732,49.25008622689854,0.00995289284214767
761,7E022378,08,1445,274.3351173412071,0.05544006589462141
762,7E022378,09,1594,513.6478648747038,0.10380250166757551
763,7E022378,10,3313,1050.946286636603,0.2123845169642421
764,7E022378,11,4733,682.1190122205608,0.13784864056775867
765,7E022378,12,2234,270.6703339096858,0.05469945405862246
766,7E327303,01,19118,3433.502159471373,0.09113659771549414
767,7E327303,02,12653,3552.17325029137,0.09428652422265733
768,7E327303,03,19829,3359.0009830836316,0.08915908803982642
769,7E327303,04,28336,3301.9206372156227,0.0876439853029652
770,7E327303,05,20335,1707.5070523804789,0.04532293154378788
771,7E327303,06,13144,574.0328122322034,0.015236745181472278
772,7E327303,07,12733,856.6958305015015,0.022739564340619856
773,7E327303,08,13973,2652.792106995631,0.07041394932902026
774,7E327303,09,20517,6611.363389983876,0.1754876326382371
775,7E327303,10,18803,5964.667379302156,0.1583221638450592
776,7E327303,11,19541,2816.2450069304837,0.07475253439316569
777,7E327303,12,23476,2844.3405366444867,0.07549828344769463
778,7E65A952,02,2,0.5614752628295852,0.00024880633511099897
779,7E65A952,03,434,73.51890799628303,0.03257840776053876
780,7E65A952,04,7585,883.8603907848849,0.3916647431139064
781,7E65A952,05,8268,694.254650065493,0.30764481812797445
782,7E65A952,06,4717,206.00371084139556,0.09128635170036002
783,7E65A952,07,2241,150.77792791595576,0.06681416999805646
784,7E65A952,08,1079,204.84954436758647,0.09077490631804835
785,7E65A952,09,121,38.9908354139518,0.01727799513975369
786,7E65A952,10,6,1.9033135284695495,0.0008434146523199955
787,7E65A952,11,6,0.8647187985048309,0.0003831825360806204
788,7E65A952,12,9,1.0904355439512856,0.0004832043178501226
789,7EFF698D,01,6891,1237.5909290154425,0.09267206427324476
790,7EFF698D,02,4568,1282.4095003027724,0.09602812435868727
791,7EFF698D,03,8757,1483.4218371508075,0.11108013206442878
792,7EFF698D,04,9039,1053.2912422286847,0.07887151675870477
793,7EFF698D,05,10104,848.4215026925183,0.06353066282642646
